AMBIENTE,DEVICE,ID,STATUS,DATA,HORA
sala,porta,01,3232.235107 5.086286,2018-11-15,20:50:39.801709
sala,porta,01,2797.276123 5.140588,2018-11-15,20:50:40.108844
sala,porta,01,168.589554 5.393997,2018-11-15,20:50:40.239659
sala,porta,01,162.127625 7.059258,2018-11-15,20:50:40.415857
sala,porta,01,162.543930 46.410095,2018-11-15,20:50:40.624436
sala,porta,01,3565.450195 126.795128,2018-11-15,20:50:40.929890
sala,porta,01,37.395966 135.646347,2018-11-15,20:50:41.132906
sala,porta,01,169.023972 3584.003174,2018-11-15,20:50:41.439494
sala,porta,01,130.125656 16.417299,2018-11-15,20:50:41.598186
sala,porta,01,131.084991 58.356533,2018-11-15,20:50:41.849503
sala,porta,01,135.356750 3619.263428,2018-11-15,20:50:42.158535
sala,porta,01,131.917618 7.566076,2018-11-15,20:50:42.364758
sala,porta,01,132.804550 6.896352,2018-11-15,20:50:42.448094
sala,porta,01,130.161850 6.244728,2018-11-15,20:50:42.669265
sala,porta,01,3554.788818 6.099923,2018-11-15,20:50:42.999443
sala,porta,01,5.466400 6.045621,2018-11-15,20:50:43.184024
sala,porta,01,5.430198 5.973218,2018-11-15,20:50:43.258984
sala,porta,01,5.520701 6.389534,2018-11-15,20:50:43.496490
sala,porta,01,5.430198 5.756010,2018-11-15,20:50:43.569839
sala,porta,01,5.611205 5.321594,2018-11-15,20:50:43.792634
sala,porta,01,5.158689 36.490932,2018-11-15,20:50:43.878816
sala,porta,01,5.249192 36.925350,2018-11-15,20:50:44.106621
sala,porta,01,5.158689 37.812283,2018-11-15,20:50:44.188179
sala,porta,01,7.077358 36.925350,2018-11-15,20:50:44.411194
sala,porta,01,135.356750 36.925350,2018-11-15,20:50:44.497877
sala,porta,01,162.978348 36.925350,2018-11-15,20:50:44.715324
sala,porta,01,126.469322 36.907249,2018-11-15,20:50:44.921603
sala,porta,01,166.815689 36.907249,2018-11-15,20:50:44.987850
sala,porta,01,112.749016 36.889149,2018-11-15,20:50:45.229492
sala,porta,01,165.983063 36.925350,2018-11-15,20:50:45.321549
sala,porta,01,135.356750 36.925350,2018-11-15,20:50:45.536581
sala,porta,01,163.412766 36.925350,2018-11-15,20:50:45.639630
sala,porta,01,162.960251 36.907249,2018-11-15,20:50:45.843106
sala,porta,01,162.525833 36.925350,2018-11-15,20:50:46.048090
sala,porta,01,127.193344 36.925350,2018-11-15,20:50:46.129549
sala,porta,01,130.198059 36.925350,2018-11-15,20:50:46.355257
sala,porta,01,132.406342 36.907249,2018-11-15,20:50:46.447660
sala,porta,01,133.220871 36.925350,2018-11-15,20:50:46.662498
sala,porta,01,164.716019 36.708141,2018-11-15,20:50:46.869130
sala,porta,01,135.809265 43.694996,2018-11-15,20:50:46.938150
sala,porta,01,136.207474 36.907249,2018-11-15,20:50:47.182467
sala,porta,01,132.370132 36.889149,2018-11-15,20:50:47.251752
sala,porta,01,133.582886 36.925350,2018-11-15,20:50:47.481857
sala,porta,01,136.678085 36.925350,2018-11-15,20:50:47.587483
sala,porta,01,164.299698 37.830383,2018-11-15,20:50:47.789396
sala,porta,01,164.716019 37.848484,2018-11-15,20:50:47.993637
sala,porta,01,165.132324 36.925350,2018-11-15,20:50:48.077464
sala,porta,01,166.399384 36.925350,2018-11-15,20:50:48.403313
sala,porta,01,134.487915 36.925350,2018-11-15,20:50:48.453651
sala,porta,01,135.320541 36.925350,2018-11-15,20:50:48.608050
sala,porta,01,163.358459 36.889149,2018-11-15,20:50:48.817904
sala,porta,01,135.356750 39.242233,2018-11-15,20:50:48.889959
sala,porta,01,166.833786 36.925350,2018-11-15,20:50:49.128272
sala,porta,01,134.071594 36.925350,2018-11-15,20:50:49.217309
sala,porta,01,131.465103 36.907249,2018-11-15,20:50:49.426275
sala,porta,01,134.071594 36.889149,2018-11-15,20:50:49.632165
sala,porta,01,163.792877 37.812283,2018-11-15,20:50:49.707254
sala,porta,01,167.286316 36.925350,2018-11-15,20:50:49.938323
sala,porta,01,3576.545898 37.323563,2018-11-15,20:50:50.245465
sala,porta,01,37.359764 37.794182,2018-11-15,20:50:50.453042
sala,porta,01,168.155136 37.812283,2018-11-15,20:50:50.537120
sala,porta,01,134.487915 36.889149,2018-11-15,20:50:50.766627
sala,porta,01,163.792877 36.925350,2018-11-15,20:50:50.869288
sala,porta,01,136.261780 36.925350,2018-11-15,20:50:51.066991
sala,porta,01,135.754959 36.889149,2018-11-15,20:50:51.270784
sala,porta,01,165.946854 37.323563,2018-11-15,20:50:51.358781
sala,porta,01,165.078033 37.812283,2018-11-15,20:50:51.577742
sala,porta,01,165.946854 37.504570,2018-11-15,20:50:51.681263
sala,porta,01,162.109528 37.323563,2018-11-15,20:50:51.884882
sala,porta,01,162.543930 36.925350,2018-11-15,20:50:52.089738
sala,porta,01,163.829086 37.251160,2018-11-15,20:50:52.176912
sala,porta,01,163.847183 37.323563,2018-11-15,20:50:52.396920
sala,porta,01,164.263504 37.812283,2018-11-15,20:50:52.500953
sala,porta,01,162.525833 36.925350,2018-11-15,20:50:52.705576
sala,porta,01,163.865280 37.830383,2018-11-15,20:50:52.827522
sala,porta,01,162.580139 37.812283,2018-11-15,20:50:53.011432
sala,porta,01,163.358459 36.907249,2018-11-15,20:50:53.218399
sala,porta,01,162.978348 37.812283,2018-11-15,20:50:53.317629
sala,porta,01,167.720718 36.925350,2018-11-15,20:50:53.521876
sala,porta,01,162.525833 36.907249,2018-11-15,20:50:53.729205
sala,porta,01,165.548645 37.812283,2018-11-15,20:50:53.807983
sala,porta,01,162.978348 36.925350,2018-11-15,20:50:54.036355
sala,porta,01,162.543930 37.812283,2018-11-15,20:50:54.136761
sala,porta,01,162.127625 37.812283,2018-11-15,20:50:54.343952
sala,porta,01,162.091415 37.812283,2018-11-15,20:50:54.547996
sala,porta,01,162.960251 37.395966,2018-11-15,20:50:54.627519
sala,porta,01,162.127625 37.812283,2018-11-15,20:50:54.855019
sala,porta,01,134.940430 36.907249,2018-11-15,20:50:54.956526
sala,porta,01,136.243683 36.925350,2018-11-15,20:50:55.161786
sala,porta,01,134.035400 37.812283,2018-11-15,20:50:55.366699
sala,porta,01,138.415756 41.848728,2018-11-15,20:50:55.439973
sala,porta,01,162.525833 36.907249,2018-11-15,20:50:55.776282
sala,porta,01,167.286316 37.359764,2018-11-15,20:50:55.826573
sala,porta,01,167.720718 36.925350,2018-11-15,20:50:55.981058
sala,porta,01,162.580139 36.889149,2018-11-15,20:50:56.185897
sala,porta,01,163.376572 37.812283,2018-11-15,20:50:56.257198
sala,porta,01,161.240692 36.889149,2018-11-15,20:50:56.493059
sala,porta,01,134.053497 37.359764,2018-11-15,20:50:56.576388
sala,porta,01,132.333939 36.925350,2018-11-15,20:50:56.800772
sala,porta,01,137.492615 37.395966,2018-11-15,20:50:56.907662
sala,porta,01,136.243683 36.925350,2018-11-15,20:50:57.061544
sala,porta,01,134.487915 36.889149,2018-11-15,20:50:57.312299
sala,porta,01,134.487915 36.925350,2018-11-15,20:50:57.386246
sala,porta,01,134.089691 36.907249,2018-11-15,20:50:57.620313
sala,porta,01,131.881409 36.889149,2018-11-15,20:50:57.716239
sala,porta,01,134.506012 36.889149,2018-11-15,20:50:57.927329
sala,porta,01,131.483200 36.889149,2018-11-15,20:50:58.096369
sala,porta,01,131.501297 40.816990,2018-11-15,20:50:58.207500
sala,porta,01,134.487915 36.889149,2018-11-15,20:50:58.438771
sala,porta,01,132.333939 36.907249,2018-11-15,20:50:58.526154
sala,porta,01,132.333939 36.889149,2018-11-15,20:50:58.748660
sala,porta,01,134.071594 36.925350,2018-11-15,20:50:58.846825
sala,porta,01,132.333939 36.925350,2018-11-15,20:50:59.053273
sala,porta,01,131.030685 37.359764,2018-11-15,20:50:59.257992
sala,porta,01,133.637177 37.812283,2018-11-15,20:50:59.337049
sala,porta,01,134.506012 36.925350,2018-11-15,20:50:59.495955
sala,porta,01,134.035400 37.812283,2018-11-15,20:50:59.666628
sala,porta,01,133.619080 36.925350,2018-11-15,20:50:59.872327
sala,porta,01,133.220871 37.812283,2018-11-15,20:51:00.077198
sala,porta,01,134.506012 36.889149,2018-11-15,20:51:00.148397
sala,porta,01,131.030685 37.359764,2018-11-15,20:51:00.384355
sala,porta,01,132.750244 37.359764,2018-11-15,20:51:00.465939
sala,porta,01,132.352036 36.907249,2018-11-15,20:51:00.690060
sala,porta,01,134.506012 36.925350,2018-11-15,20:51:00.796364
sala,porta,01,134.904221 36.925350,2018-11-15,20:51:01.000667
sala,porta,01,132.333939 36.925350,2018-11-15,20:51:01.203531
sala,porta,01,134.035400 45.649868,2018-11-15,20:51:01.276005
sala,porta,01,134.904221 37.812283,2018-11-15,20:51:01.436423
sala,porta,01,135.392944 36.925350,2018-11-15,20:51:01.615148
sala,porta,01,132.768356 36.889149,2018-11-15,20:51:01.816977
sala,porta,01,170.309113 37.812283,2018-11-15,20:51:02.022911
sala,porta,01,166.815689 34.409355,2018-11-15,20:51:02.088311
sala,porta,01,165.584854 37.812283,2018-11-15,20:51:02.331463
sala,porta,01,137.528824 36.925350,2018-11-15,20:51:02.418113
sala,porta,01,137.112503 36.889149,2018-11-15,20:51:02.640538
sala,porta,01,165.530548 37.323563,2018-11-15,20:51:02.843304
sala,porta,01,165.132324 37.323563,2018-11-15,20:51:02.908374
sala,porta,01,3587.931152 37.323563,2018-11-15,20:51:03.357049
sala,porta,01,36.472832 37.812283,2018-11-15,20:51:03.416011
sala,porta,01,3584.655029 36.925350,2018-11-15,20:51:03.765449
sala,porta,01,36.472832 37.106354,2018-11-15,20:51:03.970113
sala,porta,01,134.433609 36.925350,2018-11-15,20:51:04.173265
sala,porta,01,79.262794 27.657810,2018-11-15,20:51:04.245409
sala,porta,01,130.143753 36.925350,2018-11-15,20:51:04.480521
sala,porta,01,131.899521 36.889149,2018-11-15,20:51:04.568517
sala,porta,01,137.112503 36.925350,2018-11-15,20:51:04.786166
sala,porta,01,134.035400 36.925350,2018-11-15,20:51:04.991003
sala,porta,01,134.451706 36.925350,2018-11-15,20:51:05.057816
sala,porta,01,135.791153 36.925350,2018-11-15,20:51:05.300582
sala,porta,01,135.338638 36.889149,2018-11-15,20:51:05.375313
sala,porta,01,133.184662 36.889149,2018-11-15,20:51:05.607122
sala,porta,01,135.266235 36.907249,2018-11-15,20:51:05.707677
sala,porta,01,3599.479248 36.889149,2018-11-15,20:51:06.119481
sala,porta,01,36.889149 36.889149,2018-11-15,20:51:06.215545
sala,porta,01,166.399384 36.943451,2018-11-15,20:51:06.426098
sala,porta,01,135.754959 36.889149,2018-11-15,20:51:06.631584
sala,porta,01,139.248383 36.925350,2018-11-15,20:51:06.695043
sala,porta,01,162.055222 36.925350,2018-11-15,20:51:06.929541
sala,porta,01,134.469818 36.907249,2018-11-15,20:51:07.025059
sala,porta,01,134.469818 36.907249,2018-11-15,20:51:07.245419
sala,porta,01,136.641891 36.943451,2018-11-15,20:51:07.346541
sala,porta,01,136.171280 36.889149,2018-11-15,20:51:07.553439
sala,porta,01,135.320541 36.925350,2018-11-15,20:51:07.757339
sala,porta,01,134.017288 36.925350,2018-11-15,20:51:07.835024
sala,porta,01,133.202759 36.925350,2018-11-15,20:51:08.068060
sala,porta,01,162.905945 36.889149,2018-11-15,20:51:08.165420
sala,porta,01,132.768356 36.925350,2018-11-15,20:51:08.371758
sala,porta,01,133.582886 36.889149,2018-11-15,20:51:08.576538
sala,porta,01,134.451706 36.907249,2018-11-15,20:51:08.648583
sala,porta,01,136.189377 36.925350,2018-11-15,20:51:08.885474
sala,porta,01,134.433609 36.925350,2018-11-15,20:51:08.979245
sala,porta,01,130.994476 36.889149,2018-11-15,20:51:09.186674
sala,porta,01,134.469818 36.889149,2018-11-15,20:51:09.294732
sala,porta,01,131.030685 36.889149,2018-11-15,20:51:09.498127
sala,porta,01,134.433609 36.925350,2018-11-15,20:51:09.705996
sala,porta,01,131.447006 42.572754,2018-11-15,20:51:09.778831
sala,porta,01,132.768356 36.925350,2018-11-15,20:51:10.010332
sala,porta,01,131.881409 36.907249,2018-11-15,20:51:10.106259
sala,porta,01,131.881409 36.925350,2018-11-15,20:51:10.316188
sala,porta,01,131.863312 36.943451,2018-11-15,20:51:10.477231
sala,porta,01,134.469818 36.907249,2018-11-15,20:51:10.587481
sala,porta,01,4.018347 36.925350,2018-11-15,20:51:10.830136
sala,porta,01,4.543266 37.305462,2018-11-15,20:51:10.905500
sala,porta,01,4.905279 36.472832,2018-11-15,20:51:11.054682
sala,porta,01,5.158689 2.986609,2018-11-15,20:51:11.205175
sala,porta,01,5.502601 3.439126,2018-11-15,20:51:11.355030
sala,porta,01,5.719809 5.321594,2018-11-15,20:51:11.501658
sala,porta,01,6.461936 4.724273,2018-11-15,20:51:11.751474
sala,porta,01,37.812283 6.805849,2018-11-15,20:51:11.824877
sala,porta,01,129.709335 10.552686,2018-11-15,20:51:11.984929
sala,porta,01,131.881409 36.925350,2018-11-15,20:51:12.159224
sala,porta,01,128.822403 36.907249,2018-11-15,20:51:12.364374
sala,porta,01,130.596268 36.889149,2018-11-15,20:51:12.466573
sala,porta,01,130.179947 36.889149,2018-11-15,20:51:12.625657
sala,porta,01,130.596268 36.889149,2018-11-15,20:51:12.779446
sala,porta,01,129.691238 36.925350,2018-11-15,20:51:12.946447
sala,porta,01,130.161850 36.889149,2018-11-15,20:51:13.104925
sala,porta,01,131.917618 36.925350,2018-11-15,20:51:13.274740
sala,porta,01,166.779495 36.925350,2018-11-15,20:51:13.424393
sala,porta,01,135.754959 36.943451,2018-11-15,20:51:13.594095
sala,porta,01,136.207474 36.925350,2018-11-15,20:51:13.771292
sala,porta,01,136.171280 36.907249,2018-11-15,20:51:13.922739
sala,porta,01,162.489639 36.925350,2018-11-15,20:51:14.096794
sala,porta,01,162.489639 36.889149,2018-11-15,20:51:14.254707
sala,porta,01,135.302444 36.889149,2018-11-15,20:51:14.445787
sala,porta,01,137.492615 36.889149,2018-11-15,20:51:14.574560
sala,porta,01,135.320541 36.925350,2018-11-15,20:51:14.737908
sala,porta,01,134.868027 36.907249,2018-11-15,20:51:14.904589
sala,porta,01,134.433609 36.889149,2018-11-15,20:51:15.071243
sala,porta,01,135.284348 36.907249,2018-11-15,20:51:15.232661
sala,porta,01,135.320541 36.889149,2018-11-15,20:51:15.384520
sala,porta,01,3557.341064 36.925350,2018-11-15,20:51:15.745736
sala,porta,01,4.470863 37.359764,2018-11-15,20:51:16.155053
sala,porta,01,5.249192 5.357796,2018-11-15,20:51:16.206099
sala,porta,01,5.321594 6.280930,2018-11-15,20:51:16.256978
sala,porta,01,8.561613 6.353332,2018-11-15,20:51:16.358143
sala,porta,01,67.117249 7.095459,2018-11-15,20:51:16.564273
sala,porta,01,140.515427 9.448545,2018-11-15,20:51:16.665955
sala,porta,01,368.330353 36.889149,2018-11-15,20:51:16.874109
sala,porta,01,130.994476 36.925350,2018-11-15,20:51:17.077794
sala,porta,01,129.274918 36.925350,2018-11-15,20:51:17.165374
sala,porta,01,137.040100 36.907249,2018-11-15,20:51:17.383181
sala,porta,01,115.663223 36.925350,2018-11-15,20:51:17.592674
sala,porta,01,135.338638 36.943451,2018-11-15,20:51:17.653844
sala,porta,01,133.582886 36.889149,2018-11-15,20:51:17.895517
sala,porta,01,131.030685 36.907249,2018-11-15,20:51:17.975185
sala,porta,01,134.451706 36.925350,2018-11-15,20:51:18.203119
sala,porta,01,131.483200 36.925350,2018-11-15,20:51:18.304606
sala,porta,01,129.745544 36.925350,2018-11-15,20:51:18.509997
sala,porta,01,166.326981 36.943451,2018-11-15,20:51:18.714776
sala,porta,01,130.179947 36.925350,2018-11-15,20:51:18.786108
sala,porta,01,128.460388 36.925350,2018-11-15,20:51:19.021972
sala,porta,01,160.733871 36.925350,2018-11-15,20:51:19.114043
sala,porta,01,166.326981 36.907249,2018-11-15,20:51:19.332583
sala,porta,01,135.736862 36.907249,2018-11-15,20:51:19.436027
sala,porta,01,166.363174 36.925350,2018-11-15,20:51:19.637020
sala,porta,01,134.433609 36.889149,2018-11-15,20:51:19.840879
sala,porta,01,165.476242 36.925350,2018-11-15,20:51:19.923751
sala,porta,01,135.284348 36.925350,2018-11-15,20:51:20.151427
sala,porta,01,165.946854 36.925350,2018-11-15,20:51:20.253413
sala,porta,01,135.284348 36.889149,2018-11-15,20:51:20.455801
sala,porta,01,167.684525 36.925350,2018-11-15,20:51:20.661528
sala,porta,01,136.623795 36.925350,2018-11-15,20:51:20.744126
sala,porta,01,137.438324 36.889149,2018-11-15,20:51:20.967445
sala,porta,01,135.284348 36.925350,2018-11-15,20:51:21.063602
sala,porta,01,135.284348 36.943451,2018-11-15,20:51:21.276213
sala,porta,01,168.082733 36.889149,2018-11-15,20:51:21.479586
sala,porta,01,166.326981 36.871048,2018-11-15,20:51:21.562211
sala,porta,01,135.718750 36.925350,2018-11-15,20:51:21.713654
sala,porta,01,135.700653 36.943451,2018-11-15,20:51:21.902216
sala,porta,01,131.845215 36.925350,2018-11-15,20:51:22.094121
sala,porta,01,136.587585 36.907249,2018-11-15,20:51:22.299232
sala,porta,01,134.868027 36.925350,2018-11-15,20:51:22.363812
sala,porta,01,166.761383 36.889149,2018-11-15,20:51:22.605685
sala,porta,01,135.754959 37.323563,2018-11-15,20:51:22.693822
sala,porta,01,134.017288 36.925350,2018-11-15,20:51:22.915975
sala,porta,01,165.928757 36.889149,2018-11-15,20:51:23.014114
sala,porta,01,167.648315 36.925350,2018-11-15,20:51:23.224282
sala,porta,01,166.779495 36.925350,2018-11-15,20:51:23.425603
sala,porta,01,169.874710 36.889149,2018-11-15,20:51:23.790080
sala,porta,01,166.743286 37.323563,2018-11-15,20:51:23.840681
sala,porta,01,137.872742 36.925350,2018-11-15,20:51:23.891037
sala,porta,01,134.868027 37.323563,2018-11-15,20:51:24.040076
sala,porta,01,166.779495 36.925350,2018-11-15,20:51:24.245981
sala,porta,01,127.030441 37.323563,2018-11-15,20:51:24.324610
sala,porta,01,168.100845 37.323563,2018-11-15,20:51:24.551235
sala,porta,01,168.100845 36.925350,2018-11-15,20:51:24.642939
sala,porta,01,166.345078 36.889149,2018-11-15,20:51:24.859186
sala,porta,01,166.363174 36.907249,2018-11-15,20:51:25.043293
sala,porta,01,165.440048 36.925350,2018-11-15,20:51:25.135230
sala,porta,01,166.308868 37.323563,2018-11-15,20:51:25.397881
sala,porta,01,166.308868 32.671692,2018-11-15,20:51:25.464165
sala,porta,01,131.863312 37.359764,2018-11-15,20:51:25.677933
sala,porta,01,166.326981 36.925350,2018-11-15,20:51:25.882586
sala,porta,01,136.171280 45.251652,2018-11-15,20:51:25.954077
sala,porta,01,135.754959 36.889149,2018-11-15,20:51:26.188245
sala,porta,01,134.849930 36.907249,2018-11-15,20:51:26.272668
sala,porta,01,136.135071 36.925350,2018-11-15,20:51:26.498369
sala,porta,01,166.363174 36.889149,2018-11-15,20:51:26.603854
sala,porta,01,135.302444 36.925350,2018-11-15,20:51:26.803105
sala,porta,01,136.623795 36.943451,2018-11-15,20:51:27.009439
sala,porta,01,136.189377 36.925350,2018-11-15,20:51:27.092747
sala,porta,01,136.153168 36.925350,2018-11-15,20:51:27.304200
sala,porta,01,162.905945 36.925350,2018-11-15,20:51:27.412605
sala,porta,01,131.863312 36.907249,2018-11-15,20:51:27.621901
sala,porta,01,130.560074 36.925350,2018-11-15,20:51:27.827602
sala,porta,01,133.564774 47.858147,2018-11-15,20:51:27.903071
sala,porta,01,131.845215 36.925350,2018-11-15,20:51:28.136924
sala,porta,01,164.625519 36.599537,2018-11-15,20:51:28.226480
sala,porta,01,134.433609 36.925350,2018-11-15,20:51:28.441741
sala,porta,01,166.761383 36.925350,2018-11-15,20:51:28.648528
sala,porta,01,167.250107 34.789471,2018-11-15,20:51:28.713974
sala,porta,01,134.849930 36.907249,2018-11-15,20:51:28.955161
sala,porta,01,165.005630 36.925350,2018-11-15,20:51:29.042506
sala,porta,01,134.849930 36.943451,2018-11-15,20:51:29.261824
sala,porta,01,136.207474 36.925350,2018-11-15,20:51:29.363152
sala,porta,01,136.623795 36.907249,2018-11-15,20:51:29.569375
sala,porta,01,162.905945 36.925350,2018-11-15,20:51:29.773776
sala,porta,01,166.363174 36.889149,2018-11-15,20:51:29.853054
sala,porta,01,134.868027 36.925350,2018-11-15,20:51:30.081789
sala,porta,01,135.302444 36.907249,2018-11-15,20:51:30.182220
sala,porta,01,134.071594 36.925350,2018-11-15,20:51:30.387329
sala,porta,01,134.868027 36.907249,2018-11-15,20:51:30.593127
sala,porta,01,141.004150 39.278435,2018-11-15,20:51:30.664544
sala,porta,01,135.266235 36.907249,2018-11-15,20:51:30.832064
sala,porta,01,162.905945 36.925350,2018-11-15,20:51:31.001131
sala,porta,01,135.302444 36.907249,2018-11-15,20:51:31.207451
sala,porta,01,130.161850 36.889149,2018-11-15,20:51:31.413741
sala,porta,01,166.833786 36.925350,2018-11-15,20:51:31.483739
sala,porta,01,129.745544 36.925350,2018-11-15,20:51:31.719963
sala,porta,01,165.946854 36.889149,2018-11-15,20:51:31.793564
sala,porta,01,130.198059 36.925350,2018-11-15,20:51:32.028657
sala,porta,01,126.234009 36.889149,2018-11-15,20:51:32.121972
sala,porta,01,128.424194 36.925350,2018-11-15,20:51:32.291941
sala,porta,01,161.675110 36.871048,2018-11-15,20:51:32.539082
sala,porta,01,79.226593 20.689056,2018-11-15,20:51:32.611911
sala,porta,01,3575.532227 36.925350,2018-11-15,20:51:33.051468
sala,porta,01,36.509033 36.925350,2018-11-15,20:51:33.122368
sala,porta,01,128.840500 36.925350,2018-11-15,20:51:33.358048
sala,porta,01,77.923347 36.925350,2018-11-15,20:51:33.442241
sala,porta,01,131.066879 36.907249,2018-11-15,20:51:33.666478
sala,porta,01,127.971672 36.925350,2018-11-15,20:51:33.770325
sala,porta,01,125.021263 36.907249,2018-11-15,20:51:33.972257
sala,porta,01,134.035400 36.889149,2018-11-15,20:51:34.177754
sala,porta,01,129.293015 36.907249,2018-11-15,20:51:34.251623
sala,porta,01,131.483200 36.925350,2018-11-15,20:51:34.484335
sala,porta,01,136.207474 36.925350,2018-11-15,20:51:34.571680
sala,porta,01,134.035400 36.925350,2018-11-15,20:51:34.791492
sala,porta,01,165.078033 36.925350,2018-11-15,20:51:34.996487
sala,porta,01,165.078033 36.925350,2018-11-15,20:51:35.061640
sala,porta,01,162.942154 36.907249,2018-11-15,20:51:35.303513
sala,porta,01,132.315826 36.907249,2018-11-15,20:51:35.381515
sala,porta,01,130.596268 36.907249,2018-11-15,20:51:35.713270
sala,porta,01,167.666428 36.889149,2018-11-15,20:51:35.763586
sala,porta,01,124.098129 36.925350,2018-11-15,20:51:35.919384
sala,porta,01,130.161850 36.925350,2018-11-15,20:51:36.064588
sala,porta,01,165.476242 36.907249,2018-11-15,20:51:36.201467
sala,porta,01,167.213913 36.925350,2018-11-15,20:51:36.429988
sala,porta,01,131.881409 36.871048,2018-11-15,20:51:36.521412
sala,porta,01,164.227295 36.889149,2018-11-15,20:51:36.737399
sala,porta,01,165.059921 36.744343,2018-11-15,20:51:36.942042
sala,porta,01,150.561295 37.323563,2018-11-15,20:51:37.013507
sala,porta,01,166.363174 36.925350,2018-11-15,20:51:37.181338
sala,porta,01,165.892563 36.925350,2018-11-15,20:51:37.350483
sala,porta,01,168.064636 36.925350,2018-11-15,20:51:37.556861
sala,porta,01,132.333939 36.925350,2018-11-15,20:51:37.761550
sala,porta,01,168.951569 34.789471,2018-11-15,20:51:37.833063
sala,porta,01,131.447006 36.925350,2018-11-15,20:51:38.068927
sala,porta,01,135.266235 36.925350,2018-11-15,20:51:38.151519
sala,porta,01,131.030685 36.925350,2018-11-15,20:51:38.375599
sala,porta,01,135.338638 36.907249,2018-11-15,20:51:38.481148
sala,porta,01,137.022003 36.925350,2018-11-15,20:51:38.692018
sala,porta,01,135.736862 36.907249,2018-11-15,20:51:38.890473
sala,porta,01,133.582886 36.925350,2018-11-15,20:51:38.961058
sala,porta,01,168.082733 36.925350,2018-11-15,20:51:39.193811
sala,porta,01,135.754959 36.889149,2018-11-15,20:51:39.291147
sala,porta,01,131.066879 36.889149,2018-11-15,20:51:39.511683
sala,porta,01,163.792877 36.889149,2018-11-15,20:51:39.613133
sala,porta,01,136.659988 36.925350,2018-11-15,20:51:39.808240
sala,porta,01,167.702621 36.889149,2018-11-15,20:51:40.014052
sala,porta,01,3530.316650 33.377621,2018-11-15,20:51:40.321333
sala,porta,01,8.145297 36.509033,2018-11-15,20:51:40.526058
sala,porta,01,9.647653 10.118270,2018-11-15,20:51:40.600911
sala,porta,01,9.068431 9.231338,2018-11-15,20:51:40.935677
sala,porta,01,137.818436 10.697491,2018-11-15,20:51:40.986152
sala,porta,01,38.210495 11.910235,2018-11-15,20:51:41.140478
sala,porta,01,3567.803223 38.626812,2018-11-15,20:51:41.438800
sala,porta,01,36.943451 37.812283,2018-11-15,20:51:41.580724
sala,porta,01,134.433609 36.889149,2018-11-15,20:51:41.753379
sala,porta,01,135.284348 36.889149,2018-11-15,20:51:42.062183
sala,porta,01,111.373367 36.925350,2018-11-15,20:51:42.112577
sala,porta,01,136.533279 36.925350,2018-11-15,20:51:42.266936
sala,porta,01,136.135071 36.925350,2018-11-15,20:51:42.473534
sala,porta,01,166.797592 37.341663,2018-11-15,20:51:42.562181
sala,porta,01,134.868027 36.889149,2018-11-15,20:51:42.780678
sala,porta,01,135.284348 36.907249,2018-11-15,20:51:42.870697
sala,porta,01,135.284348 36.889149,2018-11-15,20:51:43.091014
sala,porta,01,135.320541 36.925350,2018-11-15,20:51:43.291237
sala,porta,01,137.456421 36.925350,2018-11-15,20:51:43.364285
sala,porta,01,135.302444 36.925350,2018-11-15,20:51:43.520510
sala,porta,01,136.171280 36.925350,2018-11-15,20:51:43.685305
sala,porta,01,136.641891 36.925350,2018-11-15,20:51:43.905617
sala,porta,01,135.754959 36.925350,2018-11-15,20:51:44.012309
sala,porta,01,131.030685 36.925350,2018-11-15,20:51:44.212488
sala,porta,01,134.868027 36.889149,2018-11-15,20:51:44.419027
sala,porta,01,112.622314 37.323563,2018-11-15,20:51:44.490371
sala,porta,01,134.469818 36.925350,2018-11-15,20:51:44.725288
sala,porta,01,131.447006 36.889149,2018-11-15,20:51:44.810385
sala,porta,01,130.143753 36.889149,2018-11-15,20:51:45.034522
sala,porta,01,130.198059 36.889149,2018-11-15,20:51:45.236595
sala,porta,01,136.189377 36.889149,2018-11-15,20:51:45.301480
sala,porta,01,3546.516846 36.925350,2018-11-15,20:51:45.650609
sala,porta,01,2.878005 37.323563,2018-11-15,20:51:45.850964
sala,porta,01,3.728736 36.925350,2018-11-15,20:51:45.961908
sala,porta,01,4.326058 36.925350,2018-11-15,20:51:46.158171
sala,porta,01,4.289856 36.889149,2018-11-15,20:51:46.363904
sala,porta,01,4.398461 36.509033,2018-11-15,20:51:46.420170
sala,porta,01,4.543266 36.889149,2018-11-15,20:51:46.668713
sala,porta,01,4.126951 37.323563,2018-11-15,20:51:46.731601
sala,porta,01,4.579467 38.210495,2018-11-15,20:51:46.978073
sala,porta,01,4.289856 36.925350,2018-11-15,20:51:47.040074
sala,porta,01,4.579467 37.323563,2018-11-15,20:51:47.288592
sala,porta,01,4.163152 37.323563,2018-11-15,20:51:47.350153
sala,porta,01,4.615669 37.812283,2018-11-15,20:51:47.592842
sala,porta,01,4.507065 36.889149,2018-11-15,20:51:47.660030
sala,porta,01,4.470863 36.509033,2018-11-15,20:51:47.899440
sala,porta,01,4.362259 36.509033,2018-11-15,20:51:47.970730
sala,porta,01,4.362259 36.472832,2018-11-15,20:51:48.206660
sala,porta,01,4.760474 36.925350,2018-11-15,20:51:48.280257
sala,porta,01,4.289856 36.889149,2018-11-15,20:51:48.513752
